GROUP,GROUP_NUMBER,YEAR,SCENARIO,FIRM HEADROOM ( MVA ),NON-FIRM HEADROOM ( MVA ),CENTROID_X,CENTROID_Y,geopoint
PRIMARY,609906_11KV,2032,4 - HOLISTIC TRANSITION,10.74,19.74,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2032,5 - HYDROGEN EVOLUTION,13.44,22.44,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2051,5 - HYDROGEN EVOLUTION,10.68,19.82,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2027,6 - ACCELERATED DECARBONISATION,17.63,26.63,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2025,6 - ACCELERATED DECARBONISATION,19.66,28.66,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2046,6 - ACCELERATED DECARBONISATION,2.51,11.51,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2029,6 - ACCELERATED DECARBONISATION,12.25,21.25,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2024,6 - ACCELERATED DECARBONISATION,19.61,28.61,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2033,6 - ACCELERATED DECARBONISATION,9.7,18.7,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2051,6 - ACCELERATED DECARBONISATION,3.06,11.94,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,609906_11KV,2028,6 - ACCELERATED DECARBONISATION,13.99,22.99,348239.354954651,461456.512896254,"54.04646303650641, -2.7919980672757125"
PRIMARY,302196,2031,1 - BEST VIEW,14.39,21.39,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2042,1 - BEST VIEW,4.03,11.03,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2026,1 - BEST VIEW,16.13,23.13,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2051,2 - COUNTERFACTUAL,5.93,13.11,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2030,2 - COUNTERFACTUAL,15.72,22.72,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2031,2 - COUNTERFACTUAL,15.13,22.13,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2028,2 - COUNTERFACTUAL,16.55,23.55,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2029,2 - COUNTERFACTUAL,16.18,23.18,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2033,2 - COUNTERFACTUAL,14.14,21.14,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2036,3 - ELECTRIC ENGAGEMENT,11.53,18.53,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2028,3 - ELECTRIC ENGAGEMENT,15.48,22.48,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2032,3 - ELECTRIC ENGAGEMENT,14.07,21.07,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2026,3 - ELECTRIC ENGAGEMENT,15.97,22.97,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2027,3 - ELECTRIC ENGAGEMENT,15.78,22.78,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2030,3 - ELECTRIC ENGAGEMENT,14.92,21.92,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2042,4 - HOLISTIC TRANSITION,1.42,8.42,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2031,4 - HOLISTIC TRANSITION,14.4,21.4,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2027,4 - HOLISTIC TRANSITION,16.83,23.83,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2046,4 - HOLISTIC TRANSITION,-0.34,6.66,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2032,4 - HOLISTIC TRANSITION,13.0,20.0,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2024,4 - HOLISTIC TRANSITION,18.02,25.02,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2030,4 - HOLISTIC TRANSITION,15.51,22.51,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2030,5 - HYDROGEN EVOLUTION,16.03,23.03,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2029,5 - HYDROGEN EVOLUTION,16.31,23.31,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2042,5 - HYDROGEN EVOLUTION,10.6,17.6,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2028,5 - HYDROGEN EVOLUTION,16.55,23.55,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2032,6 - ACCELERATED DECARBONISATION,11.37,18.37,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2030,6 - ACCELERATED DECARBONISATION,14.11,21.11,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2046,6 - ACCELERATED DECARBONISATION,-3.12,3.88,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2039,6 - ACCELERATED DECARBONISATION,1.79,8.79,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,302196,2031,6 - ACCELERATED DECARBONISATION,12.86,19.86,390396.951844568,377027.732736744,"53.29012489529735, -2.1455171004670968"
PRIMARY,400414,2025,1 - BEST VIEW,10.67,15.31,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2046,1 - BEST VIEW,4.94,9.58,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2032,1 - BEST VIEW,8.5,13.13,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2033,2 - COUNTERFACTUAL,9.53,14.17,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2029,2 - COUNTERFACTUAL,10.44,15.08,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2031,2 - COUNTERFACTUAL,10.11,14.75,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2026,2 - COUNTERFACTUAL,10.81,15.44,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2028,2 - COUNTERFACTUAL,10.54,15.18,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2032,3 - ELECTRIC ENGAGEMENT,8.61,13.25,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2027,3 - ELECTRIC ENGAGEMENT,9.92,14.55,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2029,3 - ELECTRIC ENGAGEMENT,9.35,13.98,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2046,3 - ELECTRIC ENGAGEMENT,4.72,9.35,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2028,3 - ELECTRIC ENGAGEMENT,9.63,14.26,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2051,3 - ELECTRIC ENGAGEMENT,4.4,8.97,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2031,4 - HOLISTIC TRANSITION,7.67,12.31,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2039,4 - HOLISTIC TRANSITION,5.41,10.05,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2032,4 - HOLISTIC TRANSITION,7.34,11.97,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2025,4 - HOLISTIC TRANSITION,10.88,15.51,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2046,5 - HYDROGEN EVOLUTION,5.8,10.43,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2032,5 - HYDROGEN EVOLUTION,8.72,13.35,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2042,5 - HYDROGEN EVOLUTION,6.27,10.91,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2033,5 - HYDROGEN EVOLUTION,8.39,13.03,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2039,6 - ACCELERATED DECARBONISATION,4.75,9.39,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2024,6 - ACCELERATED DECARBONISATION,11.36,16.0,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2026,6 - ACCELERATED DECARBONISATION,10.13,14.77,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,400414,2036,6 - ACCELERATED DECARBONISATION,5.63,10.26,340164.810971428,428494.963971547,"53.74937316977327, -2.9088460394207902"
PRIMARY,100502_T11_T12,2031,1 - BEST VIEW,3.55,8.05,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2027,1 - BEST VIEW,4.58,9.08,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2026,1 - BEST VIEW,5.11,9.61,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2025,1 - BEST VIEW,5.73,10.23,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2051,1 - BEST VIEW,-0.01,4.46,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2036,1 - BEST VIEW,2.46,6.96,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2028,1 - BEST VIEW,4.13,8.63,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2028,2 - COUNTERFACTUAL,5.52,10.02,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2039,2 - COUNTERFACTUAL,3.2,7.7,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2033,2 - COUNTERFACTUAL,4.61,9.11,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2024,3 - ELECTRIC ENGAGEMENT,6.19,10.69,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2031,3 - ELECTRIC ENGAGEMENT,3.52,8.02,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2051,3 - ELECTRIC ENGAGEMENT,1.65,6.02,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2028,3 - ELECTRIC ENGAGEMENT,4.11,8.61,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2025,3 - ELECTRIC ENGAGEMENT,5.72,10.22,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2025,4 - HOLISTIC TRANSITION,5.76,10.26,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2039,4 - HOLISTIC TRANSITION,1.74,6.24,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2027,4 - HOLISTIC TRANSITION,4.66,9.16,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2026,4 - HOLISTIC TRANSITION,5.17,9.67,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2039,5 - HYDROGEN EVOLUTION,2.16,6.66,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2029,5 - HYDROGEN EVOLUTION,3.76,8.26,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2033,5 - HYDROGEN EVOLUTION,3.21,7.71,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2036,5 - HYDROGEN EVOLUTION,2.65,7.15,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2026,5 - HYDROGEN EVOLUTION,5.13,9.63,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2025,5 - HYDROGEN EVOLUTION,5.74,10.24,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2026,6 - ACCELERATED DECARBONISATION,5.13,9.63,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2028,6 - ACCELERATED DECARBONISATION,4.13,8.63,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2036,6 - ACCELERATED DECARBONISATION,2.12,6.62,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2031,6 - ACCELERATED DECARBONISATION,3.37,7.87,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2042,6 - ACCELERATED DECARBONISATION,1.23,5.73,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2030,6 - ACCELERATED DECARBONISATION,3.57,8.07,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2024,6 - ACCELERATED DECARBONISATION,6.19,10.69,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,100502_T11_T12,2046,6 - ACCELERATED DECARBONISATION,1.17,5.67,384064.970464873,397785.717851678,"53.476554181256176, -2.2415581796288326"
PRIMARY,400218,2042,1 - BEST VIEW,0.97,5.11,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2027,1 - BEST VIEW,9.88,14.02,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2033,1 - BEST VIEW,7.74,11.87,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2036,1 - BEST VIEW,6.07,10.21,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2028,2 - COUNTERFACTUAL,10.99,15.13,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2031,2 - COUNTERFACTUAL,10.2,14.33,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2027,2 - COUNTERFACTUAL,11.22,15.35,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2036,2 - COUNTERFACTUAL,8.54,12.67,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2042,2 - COUNTERFACTUAL,6.51,10.65,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2030,3 - ELECTRIC ENGAGEMENT,8.65,12.79,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2039,3 - ELECTRIC ENGAGEMENT,4.17,8.31,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2031,4 - HOLISTIC TRANSITION,8.1,12.23,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2046,4 - HOLISTIC TRANSITION,-1.89,2.25,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2042,4 - HOLISTIC TRANSITION,-0.63,3.51,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2036,4 - HOLISTIC TRANSITION,3.78,7.92,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2028,4 - HOLISTIC TRANSITION,9.74,13.88,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2026,5 - HYDROGEN EVOLUTION,10.91,15.04,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2033,5 - HYDROGEN EVOLUTION,8.52,12.66,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2027,5 - HYDROGEN EVOLUTION,10.36,14.49,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2025,5 - HYDROGEN EVOLUTION,11.53,15.66,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2051,6 - ACCELERATED DECARBONISATION,-3.15,0.88,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2033,6 - ACCELERATED DECARBONISATION,5.43,9.57,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2039,6 - ACCELERATED DECARBONISATION,0.0,4.14,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2030,6 - ACCELERATED DECARBONISATION,8.2,12.34,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2036,6 - ACCELERATED DECARBONISATION,2.67,6.81,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2031,6 - ACCELERATED DECARBONISATION,7.3,11.44,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2024,6 - ACCELERATED DECARBONISATION,11.86,15.99,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400218,2027,6 - ACCELERATED DECARBONISATION,9.87,14.0,352791.124081864,425506.073800749,"53.72381018142756, -2.7169364088915904"
PRIMARY,400051,2024,1 - BEST VIEW,10.85,18.95,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2030,1 - BEST VIEW,10.14,18.24,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2031,1 - BEST VIEW,10.03,18.13,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2025,1 - BEST VIEW,10.75,18.85,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2024,2 - COUNTERFACTUAL,10.85,18.95,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2029,2 - COUNTERFACTUAL,10.38,18.48,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2046,2 - COUNTERFACTUAL,7.01,15.11,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2039,2 - COUNTERFACTUAL,8.18,16.28,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2046,3 - ELECTRIC ENGAGEMENT,0.36,8.46,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2036,3 - ELECTRIC ENGAGEMENT,8.45,16.55,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2028,3 - ELECTRIC ENGAGEMENT,10.44,18.54,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2025,3 - ELECTRIC ENGAGEMENT,10.75,18.85,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2033,3 - ELECTRIC ENGAGEMENT,9.93,18.03,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2024,3 - ELECTRIC ENGAGEMENT,10.85,18.95,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2039,3 - ELECTRIC ENGAGEMENT,5.59,13.69,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2031,3 - ELECTRIC ENGAGEMENT,10.12,18.22,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2051,3 - ELECTRIC ENGAGEMENT,-1.66,6.15,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2027,4 - HOLISTIC TRANSITION,10.81,18.91,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2033,4 - HOLISTIC TRANSITION,7.01,15.11,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2032,4 - HOLISTIC TRANSITION,8.05,16.15,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2036,4 - HOLISTIC TRANSITION,4.04,12.14,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2025,5 - HYDROGEN EVOLUTION,10.77,18.87,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2046,5 - HYDROGEN EVOLUTION,7.45,15.55,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
PRIMARY,400051,2028,5 - HYDROGEN EVOLUTION,10.62,18.72,390150.231302754,436911.316788586,"53.82837103063411, -2.15112765513545"
