Substation/Group,Voltage,Scenario,Year,Financial Year,Headroom (MW),Headroom Type,GSP,Primary_Substation
ZETLAND PARK,11.0,HE,2036,2036/37,0.6902900398052836,Generation (Fully Rated Converter),WISHAW,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.8365557997488562,Generation (Fully Rated Converter),WISHAW,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,0.8769397440259983,Generation (Fully Rated Converter),WISHAW,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.6132922220538592,Generation (Fully Rated Converter),WISHAW,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,0.6245167241559813,Generation (Fully Rated Converter),WISHAW,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,0.0,Generation (Fully Rated Converter),GLENLUCE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,12.62239359668979,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,8.087409076565926,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,7.060164494522684,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,9.247161398547375,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,8.226108766968505,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,5.478121150869293,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,4.318368828888012,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,2.59762579483221,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,15.35923570195297,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,14.80567533043586,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,21.52588815074469,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2029,2029/30,21.38465297096617,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,21.6689912955109,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2035,2035/36,17.03849266789723,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,20.1406598505598,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,13.27131000535855,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,9.268214030126405,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,7.023012791736291,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,5.147470996070545,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,4.252734153965345,Generation (Fully Rated Converter),STRATHAVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,0.2376405165457047,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.4866971433644753,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.7360902414973012,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2046,2046/47,0.5804773717639815,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2049,2049/50,0.2662488826819924,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,6.23945387881496,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HE,2040,2040/41,6.547308343396953,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,6.796441422080746,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,0.0,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,0.0,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,0.5740514883127261,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.599565020790914,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,0.6105922519963443,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,0.5722907071787589,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,0.5260027299443273,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.4501855170775464,Generation (Fully Rated Converter),STRATHLEVEN,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2047,2047/48,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2039,2039/40,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2040,2040/41,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,0.0,Generation (Fully Rated Converter),LINNMILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,18.57188922903207,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,18.9600533235796,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,19.67628003551478,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,20.08906310642721,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,EE,2048,2048/49,19.83495618511274,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,19.11900934690276,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,19.20940385355507,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HE,2047,2047/48,19.34725720388243,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,14.27265235752443,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,16.30390227521789,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,16.78915873147644,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,17.29577832644968,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2035,2035/36,17.67032796309801,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2037,2037/38,18.45495048041468,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2038,2038/39,18.8522241012157,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,19.3971620259861,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,19.8858965194852,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,19.97628453493342,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,20.0420524385562,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,19.70584679480323,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,19.52940013134888,Generation (Fully Rated Converter),TELFORD ROAD,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,29.90370704398657,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,28.97126101086764,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,30.7803911289486,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,30.9580824806917,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,31.08483058322486,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,31.18240652170353,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,29.86042509755486,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,30.54291069883697,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,30.63126029255566,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,30.81433962855508,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,30.97035051840074,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2029,2029/30,28.70130719804805,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,28.87311262806427,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,29.02138253115076,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,30.87311546407578,Generation (Fully Rated Converter),DEWAR PLACE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,12.11761427880589,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,EE,2046,2046/47,11.7802802128474,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,14.53798862670417,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2038,2038/39,14.51902417865181,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,14.01526357794257,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2045,2045/46,14.00039967312186,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,13.98300773405849,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HE,2049,2049/50,13.91001211063252,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2025,2025/26,13.81653088646688,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2029,2029/30,14.23396874736508,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,14.23160577672078,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2032,2032/33,14.21679201421453,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,14.21609291604663,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2035,2035/36,14.79440681459774,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2040,2040/41,13.17614395893034,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,13.32114444938856,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,13.2896983770383,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,13.04280914929271,Generation (Fully Rated Converter),TONGLAND DISTRIBUTION,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2039,2039/40,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2041,2041/42,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2047,2047/48,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2040,2040/41,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HE,2048,2048/49,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2030,2030/31,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2036,2036/37,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2038,2038/39,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.0,Generation (Fully Rated Converter),DUNBAR B,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2040,2040/41,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2043,2043/44,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2049,2049/50,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2037,2037/38,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2026,2026/27,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2027,2027/28,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2031,2031/32,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2034,2034/35,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2038,2038/39,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2043,2043/44,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2045,2045/46,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,HT,2046,2046/47,0.0,Generation (Fully Rated Converter),NEWARTHILL,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2044,2044/45,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2042,2042/43,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2033,2033/34,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2038,2038/39,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2042,2042/43,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2047,2047/48,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2048,2048/49,0.0,Generation (Fully Rated Converter),DUNFERMLINE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2035,2035/36,22.05859106341519,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2036,2036/37,19.43939601697557,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2037,2037/38,22.6743830032184,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,21.18986041326035,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2042,2042/43,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2045,2045/46,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2047,2047/48,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2035,2035/36,22.81422049125316,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2041,2041/42,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2043,2043/44,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2044,2044/45,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HE,2046,2046/47,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2024,2024/25,24.13109873627279,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2028,2028/29,22.74540925162623,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2039,2039/40,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2041,2041/42,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2044,2044/45,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2047,2047/48,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,HT,2049,2049/50,0.0,Generation (Fully Rated Converter),COCKENZIE,ZETLAND PARK
ZETLAND PARK,11.0,EE,2038,2038/39,0.0,Generation (Fully Rated Converter),KILMARNOCK TOWN,ZETLAND PARK
